Unnamed: 0,image,class,group_id
15390,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/497_403/0420_face_00.png,1,FaceSwap/497_403
20038,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/991_064/0325_face_00.png,1,Deepfakes/991_064
63407,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/304_300/0400_face_00.png,1,FaceShifter/304_300
29757,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/111_094/0375_face_00.png,1,Face2Face/111_094
37587,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/605_591/0425_face_00.png,1,Face2Face/605_591
5865,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/360_437/0150_face_00.png,1,FaceShifter/360_437
41803,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/158_379/0150_face_00.png,1,Face2Face/158_379
19669,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/090_086/0720_face_00.png,1,Face2Face/090_086
36540,data/FaceForensics++_frame/original_sequences/youtube/c23/images/669/0275_face_00.png,0,youtube/669
52537,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/590_034/0330_face_00.png,1,FaceSwap/590_034
67365,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/012_026/0150_face_00.png,1,Deepfakes/012_026
45830,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/578_636/0210_face_00.png,1,Face2Face/578_636
46184,data/FaceForensics++_frame/original_sequences/youtube/c23/images/756/0330_face_00.png,0,youtube/756
66649,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/787_782/0400_face_00.png,1,Face2Face/787_782
54204,data/FaceForensics++_frame/original_sequences/youtube/c23/images/729/0000_face_00.png,0,youtube/729
18960,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/797_844/0540_face_00.png,1,Face2Face/797_844
4086,data/FaceForensics++_frame/original_sequences/youtube/c23/images/410/0270_face_00.png,0,youtube/410
57589,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/502_504/0150_face_00.png,1,FaceSwap/502_504
46958,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/141_161/0330_face_00.png,1,Deepfakes/141_161
56599,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/460_678/0510_face_00.png,1,FaceShifter/460_678
31476,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/942_943/0275_face_00.png,1,NeuralTextures/942_943
51020,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/142_138/0600_face_00.png,1,Deepfakes/142_138
2213,data/FaceForensics++_frame/original_sequences/youtube/c23/images/245/0075_face_00.png,0,youtube/245
68437,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/337_522/0100_face_00.png,1,NeuralTextures/337_522
12986,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/094_111/0400_face_00.png,1,NeuralTextures/094_111
374,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/987_938/0450_face_00.png,1,Deepfakes/987_938
21419,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/629_618/0250_face_00.png,1,NeuralTextures/629_618
66616,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/362_354/0150_face_00.png,1,FaceSwap/362_354
32003,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/893_913/0480_face_00.png,1,NeuralTextures/893_913
13365,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/414_385/0270_face_00.png,1,Face2Face/414_385
8977,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/589_565/0375_face_00.png,1,Deepfakes/589_565
8244,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/814_871/0090_face_00.png,1,Deepfakes/814_871
62839,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/059_050/0425_face_00.png,1,FaceShifter/059_050
22723,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/266_252/0025_face_00.png,1,NeuralTextures/266_252
38894,data/FaceForensics++_frame/original_sequences/youtube/c23/images/075/0120_face_00.png,0,youtube/075
55706,data/FaceForensics++_frame/original_sequences/youtube/c23/images/949/0360_face_00.png,0,youtube/949
46924,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/233_995/0180_face_00.png,1,Face2Face/233_995
8270,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/497_403/0480_face_00.png,1,FaceShifter/497_403
71726,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/698_693/0300_face_00.png,1,Deepfakes/698_693
40529,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/577_593/0090_face_00.png,1,FaceSwap/577_593
8758,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/696_686/0300_face_00.png,1,FaceSwap/696_686
63884,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/946_049/0330_face_00.png,1,NeuralTextures/946_049
6253,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/963_879/0360_face_00.png,1,Deepfakes/963_879
4809,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/234_187/0420_face_00.png,1,NeuralTextures/234_187
31160,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/063_041/0300_face_00.png,1,FaceSwap/063_041
6711,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/135_880/0048_face_00.png,1,FaceShifter/135_880
63797,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/246_258/0060_face_00.png,1,FaceSwap/246_258
51371,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/888_937/0250_face_00.png,1,FaceSwap/888_937
9251,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/631_551/0400_face_00.png,1,Deepfakes/631_551
37176,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/073_024/0250_face_00.png,1,FaceShifter/073_024
52341,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/217_117/0275_face_00.png,1,FaceSwap/217_117
71952,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/690_689/0240_face_00.png,1,Face2Face/690_689
6598,data/FaceForensics++_frame/original_sequences/youtube/c23/images/033/0375_face_00.png,0,youtube/033
34745,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/098_092/0025_face_00.png,1,FaceShifter/098_092
60371,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/730_815/0625_face_00.png,1,FaceShifter/730_815
19896,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/961_069/0750_face_00.png,1,Face2Face/961_069
60013,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/963_879/0300_face_00.png,1,NeuralTextures/963_879
63957,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/584_823/0432_face_00.png,1,FaceShifter/584_823
11797,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/642_635/0100_face_00.png,1,Deepfakes/642_635
9127,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/286_267/0120_face_00.png,1,FaceShifter/286_267
9815,data/FaceForensics++_frame/original_sequences/youtube/c23/images/382/0075_face_00.png,0,youtube/382
31887,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/848_894/0025_face_00.png,1,FaceSwap/848_894
50885,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/674_744/0060_face_00.png,1,FaceShifter/674_744
28552,data/FaceForensics++_frame/original_sequences/youtube/c23/images/019/1050_face_00.png,0,youtube/019
15483,data/FaceForensics++_frame/original_sequences/youtube/c23/images/893/0060_face_00.png,0,youtube/893
11675,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/658_627/0125_face_00.png,1,FaceShifter/658_627
31745,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/386_154/0360_face_00.png,1,FaceShifter/386_154
53027,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/051_332/0150_face_00.png,1,FaceSwap/051_332
6377,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/374_407/0050_face_00.png,1,FaceSwap/374_407
28060,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/077_100/0200_face_00.png,1,FaceShifter/077_100
32021,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/608_675/0100_face_00.png,1,NeuralTextures/608_675
67048,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/911_910/0240_face_00.png,1,Face2Face/911_910
49793,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/251_375/0050_face_00.png,1,FaceShifter/251_375
25106,data/FaceForensics++_frame/original_sequences/youtube/c23/images/604/0360_face_00.png,0,youtube/604
5707,data/FaceForensics++_frame/original_sequences/youtube/c23/images/654/0100_face_00.png,0,youtube/654
39997,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/795_907/0330_face_00.png,1,Deepfakes/795_907
48227,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/127_129/0000_face_00.png,1,FaceShifter/127_129
64727,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/673_728/0030_face_00.png,1,FaceSwap/673_728
27777,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/443_514/0025_face_00.png,1,Face2Face/443_514
52296,data/FaceForensics++_frame/original_sequences/youtube/c23/images/561/0240_face_00.png,0,youtube/561
41812,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/158_379/0180_face_00.png,1,Face2Face/158_379
69165,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/832_762/0300_face_00.png,1,Deepfakes/832_762
45780,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/388_308/0630_face_00.png,1,Deepfakes/388_308
36502,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/260_331/0200_face_00.png,1,FaceShifter/260_331
48179,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/692_610/0175_face_00.png,1,FaceSwap/692_610
56141,data/FaceForensics++_frame/original_sequences/youtube/c23/images/533/0480_face_00.png,0,youtube/533
29624,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/845_846/0200_face_00.png,1,Face2Face/845_846
63849,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/924_917/0050_face_00.png,1,FaceSwap/924_917
68120,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/242_182/0120_face_00.png,1,Deepfakes/242_182
51510,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/359_317/0060_face_00.png,1,FaceShifter/359_317
19627,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/747_854/0075_face_00.png,1,FaceShifter/747_854
60197,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/923_023/0375_face_00.png,1,Face2Face/923_023
63388,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/344_020/0500_face_00.png,1,FaceShifter/344_020
24651,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/535_587/0000_face_00.png,1,NeuralTextures/535_587
64329,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/435_456/0325_face_00.png,1,Deepfakes/435_456
8102,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/723_704/0075_face_00.png,1,Deepfakes/723_704
38315,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/412_274/0510_face_00.png,1,Deepfakes/412_274
47401,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/076_079/0030_face_00.png,1,FaceShifter/076_079
29551,data/FaceForensics++_frame/original_sequences/youtube/c23/images/651/0175_face_00.png,0,youtube/651
59407,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/958_956/0350_face_00.png,1,Deepfakes/958_956
69587,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/370_483/0300_face_00.png,1,NeuralTextures/370_483
12565,data/FaceForensics++_frame/original_sequences/youtube/c23/images/477/0150_face_00.png,0,youtube/477
26542,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/974_953/0150_face_00.png,1,FaceShifter/974_953
63794,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/246_258/0000_face_00.png,1,FaceSwap/246_258
5133,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/143_140/0275_face_00.png,1,FaceShifter/143_140
34481,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/638_640/0480_face_00.png,1,FaceShifter/638_640
51232,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/356_324/0200_face_00.png,1,FaceSwap/356_324
62219,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/681_711/0250_face_00.png,1,FaceSwap/681_711
26262,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/875_979/0240_face_00.png,1,NeuralTextures/875_979
5496,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/167_166/0325_face_00.png,1,Deepfakes/167_166
22791,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/268_269/0180_face_00.png,1,Face2Face/268_269
11728,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/368_378/0720_face_00.png,1,FaceShifter/368_378
11432,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/392_339/0750_face_00.png,1,Deepfakes/392_339
15894,data/FaceForensics++_frame/original_sequences/youtube/c23/images/752/0300_face_00.png,0,youtube/752
63340,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/494_445/0100_face_00.png,1,FaceShifter/494_445
15922,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/875_979/0060_face_00.png,1,Deepfakes/875_979
53618,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/270_297/0100_face_00.png,1,NeuralTextures/270_297
67941,data/FaceForensics++_frame/original_sequences/youtube/c23/images/051/0400_face_00.png,0,youtube/051
25940,data/FaceForensics++_frame/original_sequences/youtube/c23/images/430/0210_face_00.png,0,youtube/430
55776,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/903_792/0500_face_00.png,1,FaceShifter/903_792
4063,data/FaceForensics++_frame/original_sequences/youtube/c23/images/206/0125_face_00.png,0,youtube/206
38587,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/820_818/0175_face_00.png,1,Face2Face/820_818
19438,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/340_341/0780_face_00.png,1,Face2Face/340_341
41559,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/406_391/0500_face_00.png,1,FaceSwap/406_391
18988,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/020_344/0350_face_00.png,1,NeuralTextures/020_344
17998,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/873_872/0125_face_00.png,1,Face2Face/873_872
24155,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/036_035/0200_face_00.png,1,Face2Face/036_035
72678,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/374_407/0275_face_00.png,1,Face2Face/374_407
33394,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/988_966/0150_face_00.png,1,NeuralTextures/988_966
50994,data/FaceForensics++_frame/original_sequences/youtube/c23/images/071/0360_face_00.png,0,youtube/071
37336,data/FaceForensics++_frame/original_sequences/youtube/c23/images/322/0120_face_00.png,0,youtube/322
28560,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/167_166/0075_face_00.png,1,NeuralTextures/167_166
29940,data/FaceForensics++_frame/original_sequences/youtube/c23/images/488/0240_face_00.png,0,youtube/488
25340,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/866_878/0150_face_00.png,1,NeuralTextures/866_878
16454,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/707_705/0900_face_00.png,1,Deepfakes/707_705
49387,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/410_411/0300_face_00.png,1,FaceSwap/410_411
47218,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/002_006/0540_face_00.png,1,Deepfakes/002_006
62281,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/154_386/0390_face_00.png,1,Face2Face/154_386
2068,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/856_881/0390_face_00.png,1,Deepfakes/856_881
37039,data/FaceForensics++_frame/original_sequences/youtube/c23/images/312/0360_face_00.png,0,youtube/312
22706,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/796_740/0168_face_00.png,1,Face2Face/796_740
60173,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/405_393/0275_face_00.png,1,FaceShifter/405_393
10319,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/724_725/0270_face_00.png,1,Face2Face/724_725
50461,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/189_200/0000_face_00.png,1,FaceSwap/189_200
6235,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/508_831/0030_face_00.png,1,FaceSwap/508_831
17900,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/183_253/0270_face_00.png,1,Face2Face/183_253
67245,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/710_788/0025_face_00.png,1,FaceShifter/710_788
15732,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/199_181/0090_face_00.png,1,NeuralTextures/199_181
62728,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/078_955/0025_face_00.png,1,Deepfakes/078_955
27041,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/412_274/0060_face_00.png,1,NeuralTextures/412_274
12775,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/017_803/0180_face_00.png,1,FaceShifter/017_803
15916,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/875_979/0090_face_00.png,1,Deepfakes/875_979
69179,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/110_043/0360_face_00.png,1,Face2Face/110_043
40493,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/142_138/0300_face_00.png,1,NeuralTextures/142_138
52334,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/217_117/0150_face_00.png,1,FaceSwap/217_117
39677,data/FaceForensics++_frame/original_sequences/youtube/c23/images/173/0330_face_00.png,0,youtube/173
40464,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/023_923/0200_face_00.png,1,Deepfakes/023_923
29253,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/961_069/0120_face_00.png,1,FaceSwap/961_069
47909,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/298_279/0510_face_00.png,1,Deepfakes/298_279
35043,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/725_724/0150_face_00.png,1,Deepfakes/725_724
42845,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/252_266/0250_face_00.png,1,FaceSwap/252_266
73026,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/615_687/0400_face_00.png,1,Face2Face/615_687
59102,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/537_563/0150_face_00.png,1,NeuralTextures/537_563
11255,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/942_943/0000_face_00.png,1,Face2Face/942_943
47629,data/FaceForensics++_frame/original_sequences/youtube/c23/images/433/0525_face_00.png,0,youtube/433
8974,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/589_565/0400_face_00.png,1,Deepfakes/589_565
54005,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/288_321/0300_face_00.png,1,FaceShifter/288_321
1358,data/FaceForensics++_frame/original_sequences/youtube/c23/images/799/0375_face_00.png,0,youtube/799
71630,data/FaceForensics++_frame/original_sequences/youtube/c23/images/389/0075_face_00.png,0,youtube/389
9704,data/FaceForensics++_frame/original_sequences/youtube/c23/images/332/0300_face_00.png,0,youtube/332
26352,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/773_652/0360_face_00.png,1,NeuralTextures/773_652
22750,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/214_255/0360_face_00.png,1,FaceSwap/214_255
34936,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/321_288/0125_face_00.png,1,Deepfakes/321_288
3158,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/654_648/0100_face_00.png,1,FaceShifter/654_648
6120,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/997_040/0000_face_00.png,1,NeuralTextures/997_040
25714,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/238_282/0400_face_00.png,1,Face2Face/238_282
65151,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/411_410/0240_face_00.png,1,FaceSwap/411_410
3329,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/822_244/0100_face_00.png,1,Deepfakes/822_244
1939,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/691_732/0000_face_00.png,1,Face2Face/691_732
5867,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/360_437/0075_face_00.png,1,FaceShifter/360_437
56843,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/142_138/0000_face_00.png,1,FaceSwap/142_138
21969,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/249_280/0450_face_00.png,1,FaceShifter/249_280
59516,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/180_105/0330_face_00.png,1,FaceShifter/180_105
50035,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/923_023/0500_face_00.png,1,Deepfakes/923_023
30084,data/FaceForensics++_frame/original_sequences/youtube/c23/images/766/0000_face_00.png,0,youtube/766
28126,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/047_862/0030_face_00.png,1,NeuralTextures/047_862
29948,data/FaceForensics++_frame/original_sequences/youtube/c23/images/488/0210_face_00.png,0,youtube/488
45224,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/639_841/0330_face_00.png,1,FaceShifter/639_841
8106,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/723_704/0675_face_00.png,1,Deepfakes/723_704
54334,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/708_772/0375_face_00.png,1,FaceShifter/708_772
125,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/228_289/0050_face_00.png,1,Face2Face/228_289
17742,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/205_184/0600_face_00.png,1,Face2Face/205_184
8342,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/372_413/0075_face_00.png,1,FaceSwap/372_413
2459,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/714_842/0275_face_00.png,1,FaceShifter/714_842
72093,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/426_287/0270_face_00.png,1,FaceShifter/426_287
27197,data/FaceForensics++_frame/original_sequences/youtube/c23/images/935/0475_face_00.png,0,youtube/935
12314,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/991_064/0075_face_00.png,1,Face2Face/991_064
70763,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/896_128/0550_face_00.png,1,Face2Face/896_128
68318,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/269_268/0210_face_00.png,1,FaceShifter/269_268
36397,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/432_357/0210_face_00.png,1,FaceSwap/432_357
25275,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/364_440/0575_face_00.png,1,Deepfakes/364_440
37524,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/983_113/0575_face_00.png,1,Face2Face/983_113
47092,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/880_135/0360_face_00.png,1,Deepfakes/880_135
16299,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/250_461/0000_face_00.png,1,Deepfakes/250_461
2961,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/661_670/0000_face_00.png,1,FaceSwap/661_670
10835,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/978_975/0360_face_00.png,1,FaceShifter/978_975
61343,data/FaceForensics++_frame/original_sequences/youtube/c23/images/574/0200_face_00.png,0,youtube/574
11462,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/330_162/0180_face_00.png,1,NeuralTextures/330_162
27406,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/279_298/0630_face_00.png,1,FaceShifter/279_298
11601,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/238_282/0050_face_00.png,1,Deepfakes/238_282
69673,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/818_820/0025_face_00.png,1,NeuralTextures/818_820
72308,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/768_793/0200_face_00.png,1,NeuralTextures/768_793
2798,data/FaceForensics++_frame/original_sequences/youtube/c23/images/234/0240_face_00.png,0,youtube/234
16674,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/775_742/0450_face_00.png,1,NeuralTextures/775_742
13268,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/647_622/0270_face_00.png,1,Face2Face/647_622
59137,data/FaceForensics++_frame/original_sequences/youtube/c23/images/990/0025_face_00.png,0,youtube/990
73243,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/021_312/0030_face_00.png,1,FaceShifter/021_312
34843,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/320_328/0000_face_00.png,1,NeuralTextures/320_328
21250,data/FaceForensics++_frame/original_sequences/youtube/c23/images/950/0210_face_00.png,0,youtube/950
66573,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/155_576/0025_face_00.png,1,Face2Face/155_576
36149,data/FaceForensics++_frame/manipulated_sequences/NeuralTextures/c23/images/596_609/0275_face_00.png,1,NeuralTextures/596_609
58110,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/639_841/0480_face_00.png,1,FaceSwap/639_841
50464,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/189_200/0225_face_00.png,1,FaceSwap/189_200
72338,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/194_235/0275_face_00.png,1,FaceSwap/194_235
40325,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/442_195/0000_face_00.png,1,Deepfakes/442_195
65385,data/FaceForensics++_frame/manipulated_sequences/FaceSwap/c23/images/741_731/0075_face_00.png,1,FaceSwap/741_731
57723,data/FaceForensics++_frame/manipulated_sequences/FaceShifter/c23/images/992_980/0400_face_00.png,1,FaceShifter/992_980
46977,data/FaceForensics++_frame/manipulated_sequences/Deepfakes/c23/images/910_911/0240_face_00.png,1,Deepfakes/910_911
61004,data/FaceForensics++_frame/original_sequences/youtube/c23/images/060/0150_face_00.png,0,youtube/060
69581,data/FaceForensics++_frame/manipulated_sequences/Face2Face/c23/images/190_176/0330_face_00.png,1,Face2Face/190_176
